road_link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,notes
76,470,471,,0,4.14441,120,period-based
76,470,817,,0,0.61304,120,period-based
76,470,822,,0,3.19596,120,period-based
76,471,470,,0,4.14441,120,period-based
76,471,472,,0,3.17259,120,period-based
76,471,815,,0,3.24219,120,period-based
76,471,816,,0,0.65699,120,period-based
76,472,471,,0,3.17259,120,period-based
76,472,473,,0,1.5552,120,period-based
76,472,813,,0,1.87122,120,period-based
76,472,815,,0,1.4461,120,period-based
76,473,472,,0,1.5552,120,period-based
76,473,474,,0,2.98962,120,period-based
76,473,475,,0,2.92355,120,period-based
76,473,707,,0,3.85219,120,period-based
76,473,813,,0,0.7446,120,period-based
76,474,473,,0,2.98962,120,period-based
76,474,538,,0,2.99149,120,period-based
76,474,701,,0,0.82067,120,period-based
76,474,706,,0,2.41317,120,period-based
76,475,473,,0,2.92355,120,period-based
76,475,476,,0,1.52866,120,period-based
76,475,706,,0,2.51953,120,period-based
76,475,707,,0,1.17811,120,period-based
76,476,475,,0,1.52866,120,period-based
76,476,477,,0,3.38371,120,period-based
76,476,705,,0,2.28404,120,period-based
76,476,707,,0,1.18441,120,period-based
76,477,476,,0,3.38371,120,period-based
76,477,478,,0,2.29704,120,period-based
76,477,503,,0,0.793,120,period-based
76,477,504,,0,0.87339,120,period-based
76,478,477,,0,2.29704,120,period-based
76,478,479,,0,3.01935,120,period-based
76,478,633,,0,1.97097,120,period-based
76,478,703,,0,1.31398,120,period-based
76,479,478,,0,3.01935,120,period-based
76,479,480,,0,1.17336,120,period-based
76,479,629,,0,2.23796,120,period-based
76,479,693,,0,0.96449,120,period-based
76,480,479,,0,1.17336,120,period-based
76,480,481,,0,1.29401,120,period-based
76,480,483,,0,1.525,120,period-based
76,480,484,,0,1.80131,120,period-based
76,480,486,,0,1.89493,120,period-based
76,481,480,,0,1.29401,120,period-based
76,481,482,,0,0.488,120,period-based
76,481,483,,0,1.09969,120,period-based
76,481,691,,0,2.30915,120,period-based
76,482,481,,0,0.488,120,period-based
76,483,480,,0,1.525,120,period-based
76,483,481,,0,1.09969,120,period-based
76,483,539,,0,3.07733,120,period-based
76,483,693,,0,0.682,120,period-based
76,484,480,,0,1.80131,120,period-based
76,484,485,,0,2.98962,120,period-based
76,484,627,,0,1.73609,120,period-based
76,484,629,,0,1.52866,120,period-based
76,485,484,,0,2.98962,120,period-based
76,485,489,,0,2.44,120,period-based
76,485,626,,0,1.75633,120,period-based
76,485,628,,0,1.364,120,period-based
76,486,480,,0,1.89493,120,period-based
76,486,535,,0,0.25151,120,period-based
76,486,627,,0,2.10339,120,period-based
76,486,691,,0,1.06706,120,period-based
76,487,488,,0,2.4039,120,period-based
76,487,535,,0,3.49621,120,period-based
76,487,681,,0,1.64248,120,period-based
76,487,682,,0,1.50659,120,period-based
76,488,405,,0,0.95285,120,period-based
76,488,487,,0,2.4039,120,period-based
76,488,680,,0,2.29623,120,period-based
76,488,682,,0,1.01524,120,period-based
76,489,485,,0,2.44,120,period-based
76,489,490,,0,0.9779,120,period-based
76,489,630,,0,1.72534,120,period-based
76,489,631,,0,1.769,120,period-based
76,490,489,,0,0.9779,120,period-based
76,490,491,,0,2.39847,120,period-based
76,490,557,,0,2.43542,120,period-based
76,490,631,,0,1.19846,120,period-based
76,491,490,,0,2.39847,120,period-based
76,491,492,,0,2.63432,120,period-based
76,491,558,,0,2.34672,120,period-based
76,491,559,,0,0.73707,120,period-based
76,492,491,,0,2.63432,120,period-based
76,492,493,,0,0.99301,120,period-based
76,492,561,,0,2.19685,120,period-based
76,492,562,,0,0.73707,120,period-based
76,493,492,,0,0.99301,120,period-based
76,493,494,,0,1.9096,120,period-based
76,493,497,,0,1.40829,120,period-based
76,493,562,,0,0.57547,120,period-based
76,493,564,,0,1.82797,120,period-based
76,494,493,,0,1.9096,120,period-based
76,494,495,,0,2.58801,120,period-based
76,494,561,,0,0.67377,120,period-based
76,494,563,,0,2.20446,120,period-based
76,495,494,,0,2.58801,120,period-based
76,495,496,,0,2.37274,120,period-based
76,495,551,,0,3.26962,120,period-based
76,495,560,,0,0.61304,120,period-based
76,496,436,,0,0.95285,120,period-based
76,496,495,,0,2.37274,120,period-based
76,496,553,,0,1.46907,120,period-based
76,496,556,,0,0.9836,120,period-based
76,497,493,,0,1.40829,120,period-based
76,497,498,,0,0.5787,120,period-based
76,498,497,,0,0.5787,120,period-based
76,498,499,,0,1.25755,120,period-based
76,498,533,,0,1.2276,120,period-based
76,499,498,,0,1.25755,120,period-based
76,499,500,,0,2.60592,120,period-based
76,499,567,,0,1.525,120,period-based
76,499,569,,0,1.04948,120,period-based
76,500,499,,0,2.60592,120,period-based
76,500,501,,0,3.30809,120,period-based
76,500,566,,0,1.54319,120,period-based
76,500,570,,0,0.671,120,period-based
76,501,500,,0,3.30809,120,period-based
76,501,502,,0,3.19188,120,period-based
76,501,571,,0,1.12478,120,period-based
76,501,636,,0,1.06706,120,period-based
76,502,501,,0,3.19188,120,period-based
76,502,503,,0,3.32995,120,period-based
76,502,632,,0,1.64248,120,period-based
76,502,634,,0,1.586,120,period-based
76,503,477,,0,0.793,120,period-based
76,503,502,,0,3.32995,120,period-based
76,503,504,,0,0.366,120,period-based
76,503,633,,0,3.05061,120,period-based
76,504,477,,0,0.87339,120,period-based
76,504,503,,0,0.366,120,period-based
76,504,505,,0,3.22839,120,period-based
76,504,635,,0,0.71138,120,period-based
76,505,504,,0,3.22839,120,period-based
76,505,506,,0,2.2338,120,period-based
76,505,634,,0,1.79406,120,period-based
76,505,639,,0,1.39235,120,period-based
76,506,505,,0,2.2338,120,period-based
76,506,507,,0,3.58034,120,period-based
76,506,639,,0,0.86267,120,period-based
76,506,644,,0,2.41317,120,period-based
76,507,506,,0,3.58034,120,period-based
76,507,508,,0,7.0739,120,period-based
76,507,578,,0,5.15657,120,period-based
76,507,646,,0,0.2728,120,period-based
76,508,450,,0,3.51955,120,period-based
76,508,507,,0,7.0739,120,period-based
76,508,509,,0,1.89198,120,period-based
76,509,508,,0,1.89198,120,period-based
76,509,510,,0,2.98962,120,period-based
76,509,659,,0,1.09969,120,period-based
76,509,667,,0,2.16185,120,period-based
76,510,509,,0,2.98962,120,period-based
76,510,511,,0,0.244,120,period-based
76,510,658,,0,1.04948,120,period-based
76,510,666,,0,2.22043,120,period-based
76,511,510,,0,0.244,120,period-based
76,511,512,,0,2.074,120,period-based
76,511,521,,0,2.86765,120,period-based
76,511,522,,0,4.27174,120,period-based
76,512,511,,0,2.074,120,period-based
76,512,513,,0,3.42959,120,period-based
76,512,661,,0,1.09969,120,period-based
76,512,670,,0,3.42144,120,period-based
76,513,512,,0,3.42959,120,period-based
76,513,514,,0,4.8861,120,period-based
76,513,902,,0,3.14017,120,period-based
76,513,905,,0,5.8981,120,period-based
76,514,513,,0,4.8861,120,period-based
76,514,515,,0,4.02785,120,period-based
76,514,903,,0,2.56273,120,period-based
76,514,905,,0,6.71693,120,period-based
76,515,514,,0,4.02785,120,period-based
76,515,516,,0,5.28768,120,period-based
76,515,534,,0,1.49543,120,period-based
76,515,544,,0,0.305,120,period-based
76,515,932,,0,10.4426,120,period-based
76,516,515,,0,5.28768,120,period-based
76,516,517,,0,6.58828,120,period-based
76,516,903,,0,7.21375,120,period-based
76,516,906,,0,1.11981,120,period-based
76,517,516,,0,6.58828,120,period-based
76,517,518,,0,7.19102,120,period-based
76,517,908,,0,1.64248,120,period-based
76,517,909,,0,4.31335,120,period-based
76,518,517,,0,7.19102,120,period-based
76,518,911,,0,3.62732,120,period-based
76,518,912,,0,2.16614,120,period-based
76,518,930,,0,38.3558,120,period-based
76,519,520,,0,0.682,120,period-based
76,519,521,,0,2.50769,120,period-based
76,519,668,,0,0.35569,120,period-based
76,519,670,,0,3.21048,120,period-based
76,520,519,,0,0.682,120,period-based
76,521,511,,0,2.86765,120,period-based
76,521,519,,0,2.50769,120,period-based
76,521,666,,0,0.793,120,period-based
76,521,670,,0,2.728,120,period-based
76,522,511,,0,4.27174,120,period-based
76,522,523,,0,5.70472,120,period-based
76,523,522,,0,5.70472,120,period-based
76,523,530,,0,2.074,120,period-based
76,523,545,,0,0.061,120,period-based
76,524,525,,0,2.94447,120,period-based
76,524,545,,0,3.715,120,period-based
76,524,578,,0,2.74568,120,period-based
76,524,647,,0,0.80233,120,period-based
76,525,452,,0,2.15668,120,period-based
76,525,524,,0,2.94447,120,period-based
76,525,652,,0,1.06706,120,period-based
76,525,657,,0,2.23796,120,period-based
76,526,527,,0,5.36835,120,period-based
76,526,528,,0,8.59494,120,period-based
76,526,541,,0,0.43988,120,period-based
76,526,546,,0,2.93815,120,period-based
76,527,526,,0,5.36835,120,period-based
76,527,542,,0,0.61304,120,period-based
76,527,543,,0,3.66203,120,period-based
76,527,546,,0,3.24678,120,period-based
76,528,526,,0,8.59494,120,period-based
76,528,529,,0,1.30546,120,period-based
76,528,573,,0,2.39148,120,period-based
76,528,575,,0,1.14609,120,period-based
76,529,528,,0,1.30546,120,period-based
76,529,530,,0,1.89493,120,period-based
76,529,531,,0,1.12478,120,period-based
76,530,523,,0,2.074,120,period-based
76,530,529,,0,1.89493,120,period-based
76,530,575,,0,2.51509,120,period-based
76,530,577,,0,0.8184,120,period-based
76,531,529,,0,1.12478,120,period-based
76,531,532,,0,1.403,120,period-based
76,531,573,,0,0.7446,120,period-based
76,531,574,,0,2.24957,120,period-based
76,532,531,,0,1.403,120,period-based
76,532,533,,0,1.22152,120,period-based
76,532,569,,0,1.45508,120,period-based
76,532,574,,0,1.70909,120,period-based
76,533,498,,0,1.2276,120,period-based
76,533,532,,0,1.22152,120,period-based
76,533,568,,0,1.4892,120,period-based
76,533,569,,0,0.854,120,period-based
76,534,515,,0,1.49543,120,period-based
76,534,543,,0,2.95646,120,period-based
76,534,933,,0,6.10762,120,period-based
76,535,438,,0,7.09097,120,period-based
76,535,486,,0,0.25151,120,period-based
76,535,487,,0,3.49621,120,period-based
76,536,438,,0,1.85925,120,period-based
76,536,537,,0,2.94826,120,period-based
76,536,615,,0,1.74784,120,period-based
76,537,399,,0,3.93438,120,period-based
76,537,536,,0,2.94826,120,period-based
76,537,608,,0,2.693,120,period-based
76,537,610,,0,0.62208,120,period-based
76,538,409,,0,1.40829,120,period-based
76,538,474,,0,2.99149,120,period-based
76,538,699,,0,0.71138,120,period-based
76,538,704,,0,3.37435,120,period-based
76,539,409,,0,2.55473,120,period-based
76,539,483,,0,3.07733,120,period-based
76,539,694,,0,1.15095,120,period-based
76,539,704,,0,2.14196,120,period-based
76,540,438,,0,1.50659,120,period-based
76,540,583,,0,0.7421,120,period-based
76,540,622,,0,2.046,120,period-based
76,541,526,,0,0.43988,120,period-based
76,541,582,,0,2.91335,120,period-based
76,541,902,,0,3.77264,120,period-based
76,542,527,,0,0.61304,120,period-based
76,542,902,,0,2.16614,120,period-based
76,542,903,,0,4.21298,120,period-based
76,543,527,,0,3.66203,120,period-based
76,543,534,,0,2.95646,120,period-based
76,543,903,,0,0.90683,120,period-based
76,544,515,,0,0.305,120,period-based
76,544,903,,0,3.28268,120,period-based
76,544,904,,0,2.51953,120,period-based
76,545,523,,0,0.061,120,period-based
76,545,524,,0,3.715,120,period-based
76,545,577,,0,1.83508,120,period-based
76,545,580,,0,1.10476,120,period-based
76,546,526,,0,2.93815,120,period-based
76,546,527,,0,3.24678,120,period-based
76,547,1,,0,0.86267,120,period-based
76,547,548,,0,1.33783,120,period-based
76,547,549,,0,2.38213,120,period-based
76,547,621,,0,1.58365,120,period-based
76,548,2,,0,0.86267,120,period-based
76,548,547,,0,1.33783,120,period-based
76,548,550,,0,2.728,120,period-based
76,548,552,,0,2.43542,120,period-based
76,548,618,,0,1.95295,120,period-based
76,549,3,,0,0.86267,120,period-based
76,549,547,,0,2.38213,120,period-based
76,549,550,,0,1.57423,120,period-based
76,549,551,,0,3.1104,120,period-based
76,550,4,,0,0.86267,120,period-based
76,550,548,,0,2.728,120,period-based
76,550,549,,0,1.57423,120,period-based
76,550,551,,0,2.85204,120,period-based
76,550,552,,0,3.26564,120,period-based
76,550,553,,0,1.84619,120,period-based
76,550,560,,0,2.61945,120,period-based
76,551,5,,0,0.86267,120,period-based
76,551,495,,0,3.26962,120,period-based
76,551,549,,0,3.1104,120,period-based
76,551,550,,0,2.85204,120,period-based
76,551,563,,0,2.22043,120,period-based
76,552,6,,0,0.86267,120,period-based
76,552,435,,0,1.30973,120,period-based
76,552,548,,0,2.43542,120,period-based
76,552,550,,0,3.26564,120,period-based
76,552,553,,0,2.2112,120,period-based
76,552,618,,0,2.65122,120,period-based
76,552,619,,0,3.08699,120,period-based
76,553,7,,0,0.86267,120,period-based
76,553,496,,0,1.46907,120,period-based
76,553,550,,0,1.84619,120,period-based
76,553,552,,0,2.2112,120,period-based
76,553,560,,0,2.16185,120,period-based
76,554,8,,0,0.86267,120,period-based
76,554,435,,0,1.76057,120,period-based
76,554,437,,0,1.037,120,period-based
76,554,614,,0,3.02427,120,period-based
76,554,619,,0,2.7987,120,period-based
76,554,622,,0,3.73248,120,period-based
76,554,625,,0,1.84418,120,period-based
76,555,9,,0,0.86267,120,period-based
76,555,556,,0,3.06339,120,period-based
76,555,622,,0,3.13542,120,period-based
76,555,624,,0,1.6116,120,period-based
76,555,625,,0,1.10476,120,period-based
76,556,10,,0,0.86267,120,period-based
76,556,437,,0,3.32156,120,period-based
76,556,496,,0,0.9836,120,period-based
76,556,555,,0,3.06339,120,period-based
76,556,557,,0,2.86959,120,period-based
76,556,560,,0,2.63362,120,period-based
76,556,624,,0,3.85219,120,period-based
76,557,11,,0,0.86267,120,period-based
76,557,490,,0,2.43542,120,period-based
76,557,556,,0,2.86959,120,period-based
76,557,558,,0,1.86624,120,period-based
76,557,559,,0,2.69645,120,period-based
76,557,624,,0,4.44966,120,period-based
76,557,630,,0,1.71778,120,period-based
76,558,12,,0,0.86267,120,period-based
76,558,491,,0,2.34672,120,period-based
76,558,557,,0,1.86624,120,period-based
76,558,560,,0,1.98695,120,period-based
76,558,561,,0,2.32121,120,period-based
76,559,13,,0,0.86267,120,period-based
76,559,491,,0,0.73707,120,period-based
76,559,557,,0,2.69645,120,period-based
76,559,562,,0,2.63432,120,period-based
76,559,566,,0,2.13848,120,period-based
76,559,631,,0,3.26564,120,period-based
76,560,14,,0,0.86267,120,period-based
76,560,495,,0,0.61304,120,period-based
76,560,550,,0,2.61945,120,period-based
76,560,553,,0,2.16185,120,period-based
76,560,556,,0,2.63362,120,period-based
76,560,558,,0,1.98695,120,period-based
76,560,561,,0,2.45899,120,period-based
76,561,15,,0,0.86267,120,period-based
76,561,492,,0,2.19685,120,period-based
76,561,494,,0,0.67377,120,period-based
76,561,558,,0,2.32121,120,period-based
76,561,560,,0,2.45899,120,period-based
76,562,16,,0,0.86267,120,period-based
76,562,492,,0,0.73707,120,period-based
76,562,493,,0,0.57547,120,period-based
76,562,559,,0,2.63432,120,period-based
76,562,563,,0,2.37587,120,period-based
76,562,567,,0,1.46907,120,period-based
76,563,17,,0,0.86267,120,period-based
76,563,494,,0,2.20446,120,period-based
76,563,551,,0,2.22043,120,period-based
76,563,562,,0,2.37587,120,period-based
76,563,564,,0,1.50906,120,period-based
76,564,18,,0,0.86267,120,period-based
76,564,493,,0,1.82797,120,period-based
76,564,563,,0,1.50906,120,period-based
76,564,565,,0,1.48419,120,period-based
76,565,19,,0,0.86267,120,period-based
76,565,564,,0,1.48419,120,period-based
76,565,568,,0,1.53594,120,period-based
76,565,569,,0,3.039,120,period-based
76,566,20,,0,0.86267,120,period-based
76,566,500,,0,1.54319,120,period-based
76,566,559,,0,2.13848,120,period-based
76,566,567,,0,2.5489,120,period-based
76,566,631,,0,2.89027,120,period-based
76,567,21,,0,0.86267,120,period-based
76,567,499,,0,1.525,120,period-based
76,567,562,,0,1.46907,120,period-based
76,567,566,,0,2.5489,120,period-based
76,568,22,,0,0.86267,120,period-based
76,568,533,,0,1.4892,120,period-based
76,568,565,,0,1.53594,120,period-based
76,568,574,,0,2.05779,120,period-based
76,569,23,,0,0.86267,120,period-based
76,569,499,,0,1.04948,120,period-based
76,569,532,,0,1.45508,120,period-based
76,569,533,,0,0.854,120,period-based
76,569,565,,0,3.039,120,period-based
76,569,570,,0,2.64067,120,period-based
76,569,572,,0,3.7185,120,period-based
76,569,573,,0,3.05549,120,period-based
76,570,24,,0,0.86267,120,period-based
76,570,500,,0,0.671,120,period-based
76,570,569,,0,2.64067,120,period-based
76,570,571,,0,3.50312,120,period-based
76,570,572,,0,2.50769,120,period-based
76,571,25,,0,0.86267,120,period-based
76,571,501,,0,1.12478,120,period-based
76,571,570,,0,3.50312,120,period-based
76,571,572,,0,3.08879,120,period-based
76,571,631,,0,3.84735,120,period-based
76,571,632,,0,3.22609,120,period-based
76,571,634,,0,3.77313,120,period-based
76,571,637,,0,2.14283,120,period-based
76,572,26,,0,0.86267,120,period-based
76,572,569,,0,3.7185,120,period-based
76,572,570,,0,2.50769,120,period-based
76,572,571,,0,3.08879,120,period-based
76,572,573,,0,2.63432,120,period-based
76,572,576,,0,2.37978,120,period-based
76,572,637,,0,3.62835,120,period-based
76,573,27,,0,0.86267,120,period-based
76,573,528,,0,2.39148,120,period-based
76,573,531,,0,0.7446,120,period-based
76,573,569,,0,3.05549,120,period-based
76,573,572,,0,2.63432,120,period-based
76,573,577,,0,2.93815,120,period-based
76,574,28,,0,0.86267,120,period-based
76,574,531,,0,2.24957,120,period-based
76,574,532,,0,1.70909,120,period-based
76,574,568,,0,2.05779,120,period-based
76,574,575,,0,2.93118,120,period-based
76,575,29,,0,0.86267,120,period-based
76,575,528,,0,1.14609,120,period-based
76,575,530,,0,2.51509,120,period-based
76,575,574,,0,2.93118,120,period-based
76,575,580,,0,3.6544,120,period-based
76,575,581,,0,2.62371,120,period-based
76,576,30,,0,0.86267,120,period-based
76,576,572,,0,2.37978,120,period-based
76,576,577,,0,3.03349,120,period-based
76,576,578,,0,3.44258,120,period-based
76,576,637,,0,3.25537,120,period-based
76,576,643,,0,1.65714,120,period-based
76,577,31,,0,0.86267,120,period-based
76,577,530,,0,0.8184,120,period-based
76,577,545,,0,1.83508,120,period-based
76,577,573,,0,2.93815,120,period-based
76,577,576,,0,3.03349,120,period-based
76,577,578,,0,2.51213,120,period-based
76,578,32,,0,0.86267,120,period-based
76,578,507,,0,5.15657,120,period-based
76,578,524,,0,2.74568,120,period-based
76,578,576,,0,3.44258,120,period-based
76,578,577,,0,2.51213,120,period-based
76,578,579,,0,3.51902,120,period-based
76,578,580,,0,3.05061,120,period-based
76,578,643,,0,2.3188,120,period-based
76,578,645,,0,3.14904,120,period-based
76,579,33,,0,0.86267,120,period-based
76,579,578,,0,3.51902,120,period-based
76,579,580,,0,2.56273,120,period-based
76,579,582,,0,3.41872,120,period-based
76,579,647,,0,2.26687,120,period-based
76,579,656,,0,3.49195,120,period-based
76,580,34,,0,0.86267,120,period-based
76,580,545,,0,1.10476,120,period-based
76,580,575,,0,3.6544,120,period-based
76,580,578,,0,3.05061,120,period-based
76,580,579,,0,2.56273,120,period-based
76,580,581,,0,3.6544,120,period-based
76,580,582,,0,3.62835,120,period-based
76,581,35,,0,0.86267,120,period-based
76,581,575,,0,2.62371,120,period-based
76,581,580,,0,3.6544,120,period-based
76,581,582,,0,3.66457,120,period-based
76,582,36,,0,0.86267,120,period-based
76,582,541,,0,2.91335,120,period-based
76,582,579,,0,3.41872,120,period-based
76,582,580,,0,3.62835,120,period-based
76,582,581,,0,3.66457,120,period-based
76,582,660,,0,4.07195,120,period-based
76,583,37,,0,0.86267,120,period-based
76,583,540,,0,0.7421,120,period-based
76,584,38,,0,0.86267,120,period-based
76,584,394,,0,4.77245,120,period-based
76,584,395,,0,3.87386,120,period-based
76,584,586,,0,4.41776,120,period-based
76,584,588,,0,4.55503,120,period-based
76,584,605,,0,5.24742,120,period-based
76,584,710,,0,4.70926,120,period-based
76,584,712,,0,4.70689,120,period-based
76,584,768,,0,5.97831,120,period-based
76,584,808,,0,6.26996,120,period-based
76,585,39,,0,0.86267,120,period-based
76,585,401,,0,1.00047,120,period-based
76,585,586,,0,3.05,120,period-based
76,585,587,,0,2.928,120,period-based
76,585,771,,0,3.05,120,period-based
76,586,40,,0,0.86267,120,period-based
76,586,584,,0,4.41776,120,period-based
76,586,585,,0,3.05,120,period-based
76,586,588,,0,2.92864,120,period-based
76,586,772,,0,2.86765,120,period-based
76,587,41,,0,0.86267,120,period-based
76,587,400,,0,1.00973,120,period-based
76,587,585,,0,2.928,120,period-based
76,587,588,,0,2.989,120,period-based
76,587,592,,0,2.86959,120,period-based
76,587,604,,0,2.8922,120,period-based
76,588,42,,0,0.86267,120,period-based
76,588,397,,0,2.501,120,period-based
76,588,584,,0,4.55503,120,period-based
76,588,586,,0,2.92864,120,period-based
76,588,587,,0,2.989,120,period-based
76,589,43,,0,0.86267,120,period-based
76,589,590,,0,2.98962,120,period-based
76,589,591,,0,2.867,120,period-based
76,589,594,,0,2.92864,120,period-based
76,589,775,,0,3.172,120,period-based
76,590,44,,0,0.86267,120,period-based
76,590,401,,0,2.22043,120,period-based
76,590,589,,0,2.98962,120,period-based
76,590,592,,0,3.05061,120,period-based
76,590,776,,0,3.111,120,period-based
76,591,45,,0,0.86267,120,period-based
76,591,441,,0,1.87122,120,period-based
76,591,589,,0,2.867,120,period-based
76,591,592,,0,3.05244,120,period-based
76,591,608,,0,2.9946,120,period-based
76,591,613,,0,2.728,120,period-based
76,592,46,,0,0.86267,120,period-based
76,592,587,,0,2.86959,120,period-based
76,592,590,,0,3.05061,120,period-based
76,592,591,,0,3.05244,120,period-based
76,592,608,,0,2.76189,120,period-based
76,592,609,,0,2.81461,120,period-based
76,593,47,,0,0.86267,120,period-based
76,593,429,,0,1.00047,120,period-based
76,593,431,,0,0.682,120,period-based
76,593,594,,0,2.928,120,period-based
76,593,595,,0,2.92864,120,period-based
76,594,48,,0,0.86267,120,period-based
76,594,427,,0,0.7446,120,period-based
76,594,589,,0,2.92864,120,period-based
76,594,593,,0,2.928,120,period-based
76,594,596,,0,2.928,120,period-based
76,595,49,,0,0.86267,120,period-based
76,595,432,,0,1.66609,120,period-based
76,595,593,,0,2.92864,120,period-based
76,595,596,,0,2.867,120,period-based
76,595,612,,0,2.9784,120,period-based
76,595,617,,0,2.67358,120,period-based
76,596,50,,0,0.86267,120,period-based
76,596,441,,0,1.30973,120,period-based
76,596,594,,0,2.928,120,period-based
76,596,595,,0,2.867,120,period-based
76,596,612,,0,2.70127,120,period-based
76,596,613,,0,2.9784,120,period-based
76,597,51,,0,0.86267,120,period-based
76,597,431,,0,2.42854,120,period-based
76,597,599,,0,2.89862,120,period-based
76,597,778,,0,4.13587,120,period-based
76,598,52,,0,0.86267,120,period-based
76,598,599,,0,2.57432,120,period-based
76,598,616,,0,2.11486,120,period-based
76,598,620,,0,1.85825,120,period-based
76,599,53,,0,0.86267,120,period-based
76,599,432,,0,1.56355,120,period-based
76,599,597,,0,2.89862,120,period-based
76,599,598,,0,2.57432,120,period-based
76,599,616,,0,2.73141,120,period-based
76,599,617,,0,2.86765,120,period-based
76,600,54,,0,0.86267,120,period-based
76,600,395,,0,0.82969,120,period-based
76,600,601,,0,3.05244,120,period-based
76,600,602,,0,2.623,120,period-based
76,600,605,,0,2.86765,120,period-based
76,601,55,,0,0.86267,120,period-based
76,601,394,,0,0.56239,120,period-based
76,601,600,,0,3.05244,120,period-based
76,601,603,,0,2.501,120,period-based
76,601,716,,0,2.928,120,period-based
76,602,56,,0,0.86267,120,period-based
76,602,600,,0,2.623,120,period-based
76,602,603,,0,3.05,120,period-based
76,602,607,,0,2.87283,120,period-based
76,602,671,,0,2.86959,120,period-based
76,603,57,,0,0.86267,120,period-based
76,603,601,,0,2.501,120,period-based
76,603,602,,0,3.05,120,period-based
76,603,672,,0,3.05061,120,period-based
76,603,718,,0,2.99149,120,period-based
76,604,58,,0,0.86267,120,period-based
76,604,397,,0,1.10476,120,period-based
76,604,399,,0,1.69926,120,period-based
76,604,587,,0,2.8922,120,period-based
76,604,605,,0,2.86959,120,period-based
76,604,606,,0,2.501,120,period-based
76,605,59,,0,0.86267,120,period-based
76,605,584,,0,5.24742,120,period-based
76,605,600,,0,2.86765,120,period-based
76,605,604,,0,2.86959,120,period-based
76,605,607,,0,2.501,120,period-based
76,606,60,,0,0.86267,120,period-based
76,606,403,,0,1.20311,120,period-based
76,606,604,,0,2.501,120,period-based
76,606,607,,0,2.86959,120,period-based
76,606,675,,0,3.11339,120,period-based
76,607,61,,0,0.86267,120,period-based
76,607,602,,0,2.87283,120,period-based
76,607,605,,0,2.501,120,period-based
76,607,606,,0,2.86959,120,period-based
76,607,676,,0,3.111,120,period-based
76,608,62,,0,0.86267,120,period-based
76,608,537,,0,2.693,120,period-based
76,608,591,,0,2.9946,120,period-based
76,608,592,,0,2.76189,120,period-based
76,608,609,,0,2.80666,120,period-based
76,608,613,,0,2.86765,120,period-based
76,609,63,,0,0.86267,120,period-based
76,609,399,,0,1.364,120,period-based
76,609,400,,0,2.50769,120,period-based
76,609,592,,0,2.81461,120,period-based
76,609,608,,0,2.80666,120,period-based
76,609,611,,0,2.50174,120,period-based
76,610,64,,0,0.86267,120,period-based
76,610,537,,0,0.62208,120,period-based
76,610,611,,0,2.74568,120,period-based
76,610,615,,0,2.93371,120,period-based
76,610,679,,0,3.05061,120,period-based
76,611,65,,0,0.86267,120,period-based
76,611,403,,0,1.92899,120,period-based
76,611,609,,0,2.50174,120,period-based
76,611,610,,0,2.74568,120,period-based
76,611,680,,0,2.92864,120,period-based
76,612,66,,0,0.86267,120,period-based
76,612,440,,0,2.33798,120,period-based
76,612,595,,0,2.9784,120,period-based
76,612,596,,0,2.70127,120,period-based
76,612,614,,0,2.318,120,period-based
76,612,617,,0,2.92864,120,period-based
76,613,67,,0,0.86267,120,period-based
76,613,440,,0,0.86267,120,period-based
76,613,591,,0,2.728,120,period-based
76,613,596,,0,2.9784,120,period-based
76,613,608,,0,2.86765,120,period-based
76,613,615,,0,2.37978,120,period-based
76,614,68,,0,0.86267,120,period-based
76,614,439,,0,2.33798,120,period-based
76,614,554,,0,3.02427,120,period-based
76,614,612,,0,2.318,120,period-based
76,614,619,,0,3.01132,120,period-based
76,614,622,,0,3.41273,120,period-based
76,615,69,,0,0.86267,120,period-based
76,615,439,,0,0.7764,120,period-based
76,615,536,,0,1.74784,120,period-based
76,615,610,,0,2.93371,120,period-based
76,615,613,,0,2.37978,120,period-based
76,615,622,,0,3.14904,120,period-based
76,616,70,,0,0.86267,120,period-based
76,616,433,,0,2.79936,120,period-based
76,616,598,,0,2.11486,120,period-based
76,616,599,,0,2.73141,120,period-based
76,616,618,,0,1.89493,120,period-based
76,616,620,,0,1.89198,120,period-based
76,617,71,,0,0.86267,120,period-based
76,617,433,,0,0.76433,120,period-based
76,617,595,,0,2.67358,120,period-based
76,617,599,,0,2.86765,120,period-based
76,617,612,,0,2.92864,120,period-based
76,617,619,,0,2.01392,120,period-based
76,618,72,,0,0.86267,120,period-based
76,618,434,,0,3.17024,120,period-based
76,618,548,,0,1.95295,120,period-based
76,618,552,,0,2.65122,120,period-based
76,618,616,,0,1.89493,120,period-based
76,618,621,,0,2.08652,120,period-based
76,619,73,,0,0.86267,120,period-based
76,619,434,,0,0.63686,120,period-based
76,619,552,,0,3.08699,120,period-based
76,619,554,,0,2.7987,120,period-based
76,619,614,,0,3.01132,120,period-based
76,619,617,,0,2.01392,120,period-based
76,620,74,,0,0.86267,120,period-based
76,620,598,,0,1.85825,120,period-based
76,620,616,,0,1.89198,120,period-based
76,620,621,,0,1.403,120,period-based
76,621,75,,0,0.86267,120,period-based
76,621,547,,0,1.58365,120,period-based
